parent	child	p.name
IL20	CSF2RB	hsa04630
IL20	CSF3R	hsa04630
IL20	IL23R	hsa04630
IL20	IFNLR1	hsa04630
IL20	EGFR	hsa04630
IL20	EPOR	hsa04630
IL20	GHR	hsa04630
IL20	IFNAR1	hsa04630
IL20	IFNAR2	hsa04630
IL20	IFNGR1	hsa04630
IL20	IFNGR2	hsa04630
IL20	IL2RA	hsa04630
IL20	IL2RB	hsa04630
IL20	IL2RG	hsa04630
IL20	IL3RA	hsa04630
IL20	IL4R	hsa04630
IL20	IL5RA	hsa04630
IL20	IL6R	hsa04630
IL20	IL6ST	hsa04630
IL20	IL7R	hsa04630
IL20	IL9R	hsa04630
IL20	IL10RA	hsa04630
IL20	IL10RB	hsa04630
IL20	IL11RA	hsa04630
IL20	IL12RB1	hsa04630
IL20	IL12RB2	hsa04630
IL20	IL13RA1	hsa04630
IL20	IL13RA2	hsa04630
IL20	IL15RA	hsa04630
IL20	LEPR	hsa04630
IL20	LIFR	hsa04630
IL20	MPL	hsa04630
IL20	IL21R	hsa04630
IL20	PDGFRA	hsa04630
IL20	PDGFRB	hsa04630
IL20	IL20RA	hsa04630
IL20	IL20RB	hsa04630
IL20	PRLR	hsa04630
IL20	IL22RA1	hsa04630
IL20	CRLF2	hsa04630
IL20	OSMR	hsa04630
IL20	IL27RA	hsa04630
IL22	IL22RA2	hsa04630
IL22	CNTFR	hsa04630
IL22	CSF2RA	hsa04630
IL22	CSF2RB	hsa04630
IL22	CSF3R	hsa04630
IL22	IL23R	hsa04630
IL22	IFNLR1	hsa04630
IL22	EGFR	hsa04630
IL22	EPOR	hsa04630
IL22	GHR	hsa04630
IL22	IFNAR1	hsa04630
IL22	IFNAR2	hsa04630
IL22	IFNGR1	hsa04630
IL22	IFNGR2	hsa04630
IL22	IL2RA	hsa04630
IL22	IL2RB	hsa04630
IL22	IL2RG	hsa04630
IL22	IL3RA	hsa04630
IL22	IL4R	hsa04630
IL22	IL5RA	hsa04630
IL22	IL6R	hsa04630
IL22	IL6ST	hsa04630
IL22	IL7R	hsa04630
IL22	IL9R	hsa04630
IL22	IL10RA	hsa04630
IL22	IL10RB	hsa04630
IL22	IL11RA	hsa04630
IL22	IL12RB1	hsa04630
IL22	IL12RB2	hsa04630
IL22	IL13RA1	hsa04630
IL22	IL13RA2	hsa04630
IL22	IL15RA	hsa04630
IL22	LEPR	hsa04630
IL22	LIFR	hsa04630
IL22	MPL	hsa04630
IL22	IL21R	hsa04630
IL22	PDGFRA	hsa04630
IL22	PDGFRB	hsa04630
IL22	IL20RA	hsa04630
IL22	IL20RB	hsa04630
IL22	PRLR	hsa04630
IL22	IL22RA1	hsa04630
IL22	CRLF2	hsa04630
IL22	OSMR	hsa04630
IL22	IL27RA	hsa04630
IL23A	IL22RA2	hsa04630
IL23A	CNTFR	hsa04630
IL23A	CSF2RA	hsa04630
IL23A	CSF2RB	hsa04630
IL23A	CSF3R	hsa04630
IL23A	IL23R	hsa04630
IL23A	IFNLR1	hsa04630
IL23A	EGFR	hsa04630
IL23A	EPOR	hsa04630
IL23A	GHR	hsa04630
IL23A	IFNAR1	hsa04630
IL23A	IFNAR2	hsa04630
IL23A	IFNGR1	hsa04630
IL23A	IFNGR2	hsa04630
IL23A	IL2RA	hsa04630
IL23A	IL2RB	hsa04630
IL23A	IL2RG	hsa04630
IL23A	IL3RA	hsa04630
IL23A	IL4R	hsa04630
IL23A	IL5RA	hsa04630
IL23A	IL6R	hsa04630
IL23A	IL6ST	hsa04630
IL23A	IL7R	hsa04630
IL23A	IL9R	hsa04630
IL23A	IL10RA	hsa04630
IL23A	IL10RB	hsa04630
IL23A	IL11RA	hsa04630
IL23A	IL12RB1	hsa04630
IL23A	IL12RB2	hsa04630
IL23A	IL13RA1	hsa04630
IL23A	IL13RA2	hsa04630
IL23A	IL15RA	hsa04630
IL23A	LEPR	hsa04630
IL23A	LIFR	hsa04630
IL23A	MPL	hsa04630
IL23A	IL21R	hsa04630
IL23A	PDGFRA	hsa04630
IL23A	PDGFRB	hsa04630
IL23A	IL20RA	hsa04630
IL23A	IL20RB	hsa04630
IL23A	PRLR	hsa04630
IL23A	IL22RA1	hsa04630
IL23A	CRLF2	hsa04630
IL23A	OSMR	hsa04630
IL23A	IL27RA	hsa04630
IL17D	IL22RA2	hsa04630
IL17D	CNTFR	hsa04630
IL17D	CSF2RA	hsa04630
IL17D	CSF2RB	hsa04630
IL17D	CSF3R	hsa04630
IL17D	IL23R	hsa04630
IL17D	IFNLR1	hsa04630
IL17D	EGFR	hsa04630
IL17D	EPOR	hsa04630
IL17D	GHR	hsa04630
IL17D	IFNAR1	hsa04630
IL17D	IFNAR2	hsa04630
IL17D	IFNGR1	hsa04630
IL17D	IFNGR2	hsa04630
IL17D	IL2RA	hsa04630
IL17D	IL2RB	hsa04630
IL17D	IL2RG	hsa04630
IL17D	IL3RA	hsa04630
IL17D	IL4R	hsa04630
IL17D	IL5RA	hsa04630
IL17D	IL6R	hsa04630
IL17D	IL6ST	hsa04630
IL17D	IL7R	hsa04630
IL17D	IL9R	hsa04630
IL17D	IL10RA	hsa04630
IL17D	IL10RB	hsa04630
IL17D	IL11RA	hsa04630
IL17D	IL12RB1	hsa04630
IL17D	IL12RB2	hsa04630
IL17D	IL13RA1	hsa04630
IL17D	IL13RA2	hsa04630
IL17D	IL15RA	hsa04630
IL17D	LEPR	hsa04630
IL17D	LIFR	hsa04630
IL17D	MPL	hsa04630
IL17D	IL21R	hsa04630
IL17D	PDGFRA	hsa04630
IL17D	PDGFRB	hsa04630
IL17D	IL20RA	hsa04630
IL17D	IL20RB	hsa04630
IL17D	PRLR	hsa04630
IL17D	IL22RA1	hsa04630
IL17D	CRLF2	hsa04630
IL17D	OSMR	hsa04630
IL17D	IL27RA	hsa04630
IFNK	IL22RA2	hsa04630
IFNK	CNTFR	hsa04630
IFNK	CSF2RA	hsa04630
IFNK	CSF2RB	hsa04630
IFNK	CSF3R	hsa04630
IFNK	IL23R	hsa04630
IFNK	IFNLR1	hsa04630
IFNK	EGFR	hsa04630
IFNK	EPOR	hsa04630
IFNK	GHR	hsa04630
IFNK	IFNAR1	hsa04630
IFNK	IFNAR2	hsa04630
IFNK	IFNGR1	hsa04630
IFNK	IFNGR2	hsa04630
IFNK	IL2RA	hsa04630
IFNK	IL2RB	hsa04630
IFNK	IL2RG	hsa04630
IFNK	IL3RA	hsa04630
IFNK	IL4R	hsa04630
IFNK	IL5RA	hsa04630
IFNK	IL6R	hsa04630
IFNK	IL6ST	hsa04630
IFNK	IL7R	hsa04630
IFNK	IL9R	hsa04630
IFNK	IL10RA	hsa04630
IFNK	IL10RB	hsa04630
IFNK	IL11RA	hsa04630
IFNK	IL12RB1	hsa04630
IFNK	IL12RB2	hsa04630
IFNK	IL13RA1	hsa04630
IFNK	IL13RA2	hsa04630
IFNK	IL15RA	hsa04630
IFNK	LEPR	hsa04630
IFNK	LIFR	hsa04630
IFNK	MPL	hsa04630
IFNK	IL21R	hsa04630
IFNK	PDGFRA	hsa04630
IFNK	PDGFRB	hsa04630
IFNK	IL20RA	hsa04630
IFNK	IL20RB	hsa04630
IFNK	PRLR	hsa04630
IFNK	IL22RA1	hsa04630
IFNK	CRLF2	hsa04630
IFNK	OSMR	hsa04630
IFNK	IL27RA	hsa04630
IL21	IL22RA2	hsa04630
IL21	CNTFR	hsa04630
IL21	CSF2RA	hsa04630
IL21	CSF2RB	hsa04630
IL21	CSF3R	hsa04630
IL21	IL23R	hsa04630
IL21	IFNLR1	hsa04630
IL21	EGFR	hsa04630
IL21	EPOR	hsa04630
IL21	GHR	hsa04630
IL21	IFNAR1	hsa04630
IL21	IFNAR2	hsa04630
IL21	IFNGR1	hsa04630
IL21	IFNGR2	hsa04630
IL21	IL2RA	hsa04630
IL21	IL2RB	hsa04630
IL21	IL2RG	hsa04630
IL21	IL3RA	hsa04630
IL21	IL4R	hsa04630
IL21	IL5RA	hsa04630
IL21	IL6R	hsa04630
IL21	IL6ST	hsa04630
IL21	IL7R	hsa04630
IL21	IL9R	hsa04630
IL21	IL10RA	hsa04630
IL21	IL10RB	hsa04630
IL21	IL11RA	hsa04630
IL21	IL12RB1	hsa04630
IL21	IL12RB2	hsa04630
IL21	IL13RA1	hsa04630
IL21	IL13RA2	hsa04630
IL21	IL15RA	hsa04630
IL21	LEPR	hsa04630
IL21	LIFR	hsa04630
IL21	MPL	hsa04630
IL21	IL21R	hsa04630
IL21	PDGFRA	hsa04630
IL21	PDGFRB	hsa04630
IL21	IL20RA	hsa04630
IL21	IL20RB	hsa04630
IL21	PRLR	hsa04630
IL21	IL22RA1	hsa04630
IL21	CRLF2	hsa04630
IL21	OSMR	hsa04630
IL21	IL27RA	hsa04630
TSLP	IL22RA2	hsa04630
TSLP	CNTFR	hsa04630
TSLP	CSF2RA	hsa04630
TSLP	CSF2RB	hsa04630
TSLP	CSF3R	hsa04630
TSLP	IL23R	hsa04630
TSLP	IFNLR1	hsa04630
TSLP	EGFR	hsa04630
TSLP	EPOR	hsa04630
TSLP	GHR	hsa04630
TSLP	IFNAR1	hsa04630
TSLP	IFNAR2	hsa04630
TSLP	IFNGR1	hsa04630
TSLP	IFNGR2	hsa04630
TSLP	IL2RA	hsa04630
TSLP	IL2RB	hsa04630
TSLP	IL2RG	hsa04630
TSLP	IL3RA	hsa04630
TSLP	IL4R	hsa04630
TSLP	IL5RA	hsa04630
TSLP	IL6R	hsa04630
TSLP	IL6ST	hsa04630
TSLP	IL7R	hsa04630
TSLP	IL9R	hsa04630
TSLP	IL10RA	hsa04630
TSLP	IL10RB	hsa04630
TSLP	IL11RA	hsa04630
TSLP	IL12RB1	hsa04630
TSLP	IL12RB2	hsa04630
TSLP	IL13RA1	hsa04630
TSLP	IL13RA2	hsa04630
TSLP	IL15RA	hsa04630
TSLP	LEPR	hsa04630
TSLP	LIFR	hsa04630
TSLP	MPL	hsa04630
TSLP	IL21R	hsa04630
TSLP	PDGFRA	hsa04630
TSLP	PDGFRB	hsa04630
TSLP	IL20RA	hsa04630
TSLP	IL20RB	hsa04630
TSLP	PRLR	hsa04630
TSLP	IL22RA1	hsa04630
TSLP	CRLF2	hsa04630
TSLP	OSMR	hsa04630
TSLP	IL27RA	hsa04630
CNTF	IL22RA2	hsa04630
CNTF	CNTFR	hsa04630
CNTF	CSF2RA	hsa04630
CNTF	CSF2RB	hsa04630
CNTF	CSF3R	hsa04630
CNTF	IL23R	hsa04630
CNTF	IFNLR1	hsa04630
CNTF	EGFR	hsa04630
CNTF	EPOR	hsa04630
CNTF	GHR	hsa04630
CNTF	IFNAR1	hsa04630
CNTF	IFNAR2	hsa04630
CNTF	IFNGR1	hsa04630
CNTF	IFNGR2	hsa04630
CNTF	IL2RA	hsa04630
CNTF	IL2RB	hsa04630
CNTF	IL2RG	hsa04630
CNTF	IL3RA	hsa04630
CNTF	IL4R	hsa04630
CNTF	IL5RA	hsa04630
CNTF	IL6R	hsa04630
CNTF	IL6ST	hsa04630
CNTF	IL7R	hsa04630
CNTF	IL9R	hsa04630
CNTF	IL10RA	hsa04630
CNTF	IL10RB	hsa04630
CNTF	IL11RA	hsa04630
CNTF	IL12RB1	hsa04630
CNTF	IL12RB2	hsa04630
CNTF	IL13RA1	hsa04630
CNTF	IL13RA2	hsa04630
CNTF	IL15RA	hsa04630
CNTF	LEPR	hsa04630
CNTF	LIFR	hsa04630
CNTF	MPL	hsa04630
CNTF	IL21R	hsa04630
CNTF	PDGFRA	hsa04630
CNTF	PDGFRB	hsa04630
CNTF	IL20RA	hsa04630
CNTF	IL20RB	hsa04630
CNTF	PRLR	hsa04630
CNTF	IL22RA1	hsa04630
CNTF	CRLF2	hsa04630
CNTF	OSMR	hsa04630
CNTF	IL27RA	hsa04630
CSF3	IL22RA2	hsa04630
CSF3	CNTFR	hsa04630
CSF3	CSF2RA	hsa04630
CSF3	CSF2RB	hsa04630
CSF3	CSF3R	hsa04630
CSF3	IL23R	hsa04630
CSF3	IFNLR1	hsa04630
CSF3	EGFR	hsa04630
CSF3	EPOR	hsa04630
CSF3	GHR	hsa04630
CSF3	IFNAR1	hsa04630
CSF3	IFNAR2	hsa04630
CSF3	IFNGR1	hsa04630
CSF3	IFNGR2	hsa04630
CSF3	IL2RA	hsa04630
CSF3	IL2RB	hsa04630
CSF3	IL2RG	hsa04630
CSF3	IL3RA	hsa04630
CSF3	IL4R	hsa04630
CSF3	IL5RA	hsa04630
CSF3	IL6R	hsa04630
CSF3	IL6ST	hsa04630
CSF3	IL7R	hsa04630
CSF3	IL9R	hsa04630
CSF3	IL10RA	hsa04630
CSF3	IL10RB	hsa04630
CSF3	IL11RA	hsa04630
CSF3	IL12RB1	hsa04630
CSF3	IL12RB2	hsa04630
CSF3	IL13RA1	hsa04630
CSF3	IL13RA2	hsa04630
CSF3	IL15RA	hsa04630
CSF3	LEPR	hsa04630
CSF3	LIFR	hsa04630
CSF3	MPL	hsa04630
CSF3	IL21R	hsa04630
CSF3	PDGFRA	hsa04630
CSF3	PDGFRB	hsa04630
CSF3	IL20RA	hsa04630
CSF3	IL20RB	hsa04630
CSF3	PRLR	hsa04630
CSF3	IL22RA1	hsa04630
CSF3	CRLF2	hsa04630
CSF3	OSMR	hsa04630
CSF3	IL27RA	hsa04630
CSH1	IL22RA2	hsa04630
CSH1	CNTFR	hsa04630
CSH1	CSF2RA	hsa04630
CSH1	CSF2RB	hsa04630
CSH1	CSF3R	hsa04630
CSH1	IL23R	hsa04630
CSH1	IFNLR1	hsa04630
CSH1	EGFR	hsa04630
CSH1	EPOR	hsa04630
CSH1	GHR	hsa04630
CSH1	IFNAR1	hsa04630
CSH1	IFNAR2	hsa04630
CSH1	IFNGR1	hsa04630
CSH1	IFNGR2	hsa04630
CSH1	IL2RA	hsa04630
CSH1	IL2RB	hsa04630
CSH1	IL2RG	hsa04630
CSH1	IL3RA	hsa04630
CSH1	IL4R	hsa04630
CSH1	IL5RA	hsa04630
CSH1	IL6R	hsa04630
CSH1	IL6ST	hsa04630
CSH1	IL7R	hsa04630
CSH1	IL9R	hsa04630
CSH1	IL10RA	hsa04630
CSH1	IL10RB	hsa04630
CSH1	IL11RA	hsa04630
CSH1	IL12RB1	hsa04630
CSH1	IL12RB2	hsa04630
CSH1	IL13RA1	hsa04630
CSH1	IL13RA2	hsa04630
CSH1	IL15RA	hsa04630
CSH1	LEPR	hsa04630
CSH1	LIFR	hsa04630
CSH1	MPL	hsa04630
CSH1	IL21R	hsa04630
CSH1	PDGFRA	hsa04630
CSH1	PDGFRB	hsa04630
CSH1	IL20RA	hsa04630
CSH1	IL20RB	hsa04630
CSH1	PRLR	hsa04630
CSH1	IL22RA1	hsa04630
CSH1	CRLF2	hsa04630
CSH1	OSMR	hsa04630
CSH1	IL27RA	hsa04630
CSH2	IL22RA2	hsa04630
CSH2	CNTFR	hsa04630
CSH2	CSF2RA	hsa04630
CSH2	CSF2RB	hsa04630
CSH2	CSF3R	hsa04630
CSH2	IL23R	hsa04630
CSH2	IFNLR1	hsa04630
CSH2	EGFR	hsa04630
CSH2	EPOR	hsa04630
CSH2	GHR	hsa04630
CSH2	IFNAR1	hsa04630
CSH2	IFNAR2	hsa04630
CSH2	IFNGR1	hsa04630
CSH2	IFNGR2	hsa04630
CSH2	IL2RA	hsa04630
CSH2	IL2RB	hsa04630
CSH2	IL2RG	hsa04630
CSH2	IL3RA	hsa04630
CSH2	IL4R	hsa04630
CSH2	IL5RA	hsa04630
CSH2	IL6R	hsa04630
CSH2	IL6ST	hsa04630
CSH2	IL7R	hsa04630
CSH2	IL9R	hsa04630
CSH2	IL10RA	hsa04630
CSH2	IL10RB	hsa04630
CSH2	IL11RA	hsa04630
CSH2	IL12RB1	hsa04630
CSH2	IL12RB2	hsa04630
CSH2	IL13RA1	hsa04630
CSH2	IL13RA2	hsa04630
CSH2	IL15RA	hsa04630
CSH2	LEPR	hsa04630
CSH2	LIFR	hsa04630
CSH2	MPL	hsa04630
CSH2	IL21R	hsa04630
CSH2	PDGFRA	hsa04630
CSH2	PDGFRB	hsa04630
CSH2	IL20RA	hsa04630
CSH2	IL20RB	hsa04630
CSH2	PRLR	hsa04630
CSH2	IL22RA1	hsa04630
CSH2	CRLF2	hsa04630
CSH2	OSMR	hsa04630
CSH2	IL27RA	hsa04630
EPO	IL22RA2	hsa04630
EPO	CNTFR	hsa04630
EPO	CSF2RA	hsa04630
EPO	CSF2RB	hsa04630
EPO	CSF3R	hsa04630
EPO	IL23R	hsa04630
EPO	IFNLR1	hsa04630
EPO	EGFR	hsa04630
EPO	EPOR	hsa04630
EPO	GHR	hsa04630
EPO	IFNAR1	hsa04630
EPO	IFNAR2	hsa04630
EPO	IFNGR1	hsa04630
EPO	IFNGR2	hsa04630
EPO	IL2RA	hsa04630
EPO	IL2RB	hsa04630
EPO	IL2RG	hsa04630
EPO	IL3RA	hsa04630
EPO	IL4R	hsa04630
EPO	IL5RA	hsa04630
EPO	IL6R	hsa04630
EPO	IL6ST	hsa04630
EPO	IL7R	hsa04630
EPO	IL9R	hsa04630
EPO	IL10RA	hsa04630
EPO	IL10RB	hsa04630
EPO	IL11RA	hsa04630
EPO	IL12RB1	hsa04630
EPO	IL12RB2	hsa04630
EPO	IL13RA1	hsa04630
EPO	IL13RA2	hsa04630
EPO	IL15RA	hsa04630
EPO	LEPR	hsa04630
EPO	LIFR	hsa04630
EPO	MPL	hsa04630
EPO	IL21R	hsa04630
EPO	PDGFRA	hsa04630
EPO	PDGFRB	hsa04630
EPO	IL20RA	hsa04630
EPO	IL20RB	hsa04630
EPO	PRLR	hsa04630
EPO	IL22RA1	hsa04630
EPO	CRLF2	hsa04630
EPO	OSMR	hsa04630
EPO	IL27RA	hsa04630
GH1	IL22RA2	hsa04630
GH1	CNTFR	hsa04630
GH1	CSF2RA	hsa04630
GH1	CSF2RB	hsa04630
GH1	CSF3R	hsa04630
GH1	IL23R	hsa04630
GH1	IFNLR1	hsa04630
GH1	EGFR	hsa04630
GH1	EPOR	hsa04630
GH1	GHR	hsa04630
GH1	IFNAR1	hsa04630
GH1	IFNAR2	hsa04630
GH1	IFNGR1	hsa04630
GH1	IFNGR2	hsa04630
GH1	IL2RA	hsa04630
GH1	IL2RB	hsa04630
GH1	IL2RG	hsa04630
GH1	IL3RA	hsa04630
GH1	IL4R	hsa04630
GH1	IL5RA	hsa04630
GH1	IL6R	hsa04630
GH1	IL6ST	hsa04630
GH1	IL7R	hsa04630
GH1	IL9R	hsa04630
GH1	IL10RA	hsa04630
GH1	IL10RB	hsa04630
GH1	IL11RA	hsa04630
GH1	IL12RB1	hsa04630
GH1	IL12RB2	hsa04630
GH1	IL13RA1	hsa04630
GH1	IL13RA2	hsa04630
GH1	IL15RA	hsa04630
GH1	LEPR	hsa04630
GH1	LIFR	hsa04630
GH1	MPL	hsa04630
GH1	IL21R	hsa04630
GH1	PDGFRA	hsa04630
GH1	PDGFRB	hsa04630
GH1	IL20RA	hsa04630
GH1	IL20RB	hsa04630
GH1	PRLR	hsa04630
GH1	IL22RA1	hsa04630
GH1	CRLF2	hsa04630
GH1	OSMR	hsa04630
GH1	IL27RA	hsa04630
GH2	IL22RA2	hsa04630
GH2	CNTFR	hsa04630
GH2	CSF2RA	hsa04630
GH2	CSF2RB	hsa04630
GH2	CSF3R	hsa04630
GH2	IL23R	hsa04630
GH2	IFNLR1	hsa04630
GH2	EGFR	hsa04630
GH2	EPOR	hsa04630
GH2	GHR	hsa04630
GH2	IFNAR1	hsa04630
GH2	IFNAR2	hsa04630
GH2	IFNGR1	hsa04630
GH2	IFNGR2	hsa04630
GH2	IL2RA	hsa04630
GH2	IL2RB	hsa04630
GH2	IL2RG	hsa04630
GH2	IL3RA	hsa04630
GH2	IL4R	hsa04630
GH2	IL5RA	hsa04630
GH2	IL6R	hsa04630
GH2	IL6ST	hsa04630
GH2	IL7R	hsa04630
GH2	IL9R	hsa04630
GH2	IL10RA	hsa04630
GH2	IL10RB	hsa04630
GH2	IL11RA	hsa04630
GH2	IL12RB1	hsa04630
GH2	IL12RB2	hsa04630
GH2	IL13RA1	hsa04630
GH2	IL13RA2	hsa04630
GH2	IL15RA	hsa04630
GH2	LEPR	hsa04630
GH2	LIFR	hsa04630
GH2	MPL	hsa04630
GH2	IL21R	hsa04630
GH2	PDGFRA	hsa04630
GH2	PDGFRB	hsa04630
GH2	IL20RA	hsa04630
GH2	IL20RB	hsa04630
GH2	PRLR	hsa04630
GH2	IL22RA1	hsa04630
GH2	CRLF2	hsa04630
GH2	OSMR	hsa04630
GH2	IL27RA	hsa04630
LEP	IL22RA2	hsa04630
LEP	CNTFR	hsa04630
LEP	CSF2RA	hsa04630
LEP	CSF2RB	hsa04630
LEP	CSF3R	hsa04630
LEP	IL23R	hsa04630
LEP	IFNLR1	hsa04630
LEP	EGFR	hsa04630
LEP	EPOR	hsa04630
LEP	GHR	hsa04630
LEP	IFNAR1	hsa04630
LEP	IFNAR2	hsa04630
LEP	IFNGR1	hsa04630
LEP	IFNGR2	hsa04630
LEP	IL2RA	hsa04630
LEP	IL2RB	hsa04630
LEP	IL2RG	hsa04630
LEP	IL3RA	hsa04630
LEP	IL4R	hsa04630
LEP	IL5RA	hsa04630
LEP	IL6R	hsa04630
LEP	IL6ST	hsa04630
LEP	IL7R	hsa04630
LEP	IL9R	hsa04630
LEP	IL10RA	hsa04630
LEP	IL10RB	hsa04630
LEP	IL11RA	hsa04630
LEP	IL12RB1	hsa04630
LEP	IL12RB2	hsa04630
LEP	IL13RA1	hsa04630
LEP	IL13RA2	hsa04630
LEP	IL15RA	hsa04630
LEP	LEPR	hsa04630
LEP	LIFR	hsa04630
LEP	MPL	hsa04630
LEP	IL21R	hsa04630
LEP	PDGFRA	hsa04630
LEP	PDGFRB	hsa04630
LEP	IL20RA	hsa04630
LEP	IL20RB	hsa04630
LEP	PRLR	hsa04630
LEP	IL22RA1	hsa04630
LEP	CRLF2	hsa04630
LEP	OSMR	hsa04630
LEP	IL27RA	hsa04630
PRL	IL22RA2	hsa04630
PRL	CNTFR	hsa04630
PRL	CSF2RA	hsa04630
PRL	CSF2RB	hsa04630
PRL	CSF3R	hsa04630
PRL	IL23R	hsa04630
PRL	IFNLR1	hsa04630
PRL	EGFR	hsa04630
PRL	EPOR	hsa04630
PRL	GHR	hsa04630
PRL	IFNAR1	hsa04630
PRL	IFNAR2	hsa04630
PRL	IFNGR1	hsa04630
PRL	IFNGR2	hsa04630
PRL	IL2RA	hsa04630
PRL	IL2RB	hsa04630
PRL	IL2RG	hsa04630
PRL	IL3RA	hsa04630
PRL	IL4R	hsa04630
PRL	IL5RA	hsa04630
PRL	IL6R	hsa04630
PRL	IL6ST	hsa04630
PRL	IL7R	hsa04630
PRL	IL9R	hsa04630
PRL	IL10RA	hsa04630
PRL	IL10RB	hsa04630
PRL	IL11RA	hsa04630
PRL	IL12RB1	hsa04630
PRL	IL12RB2	hsa04630
PRL	IL13RA1	hsa04630
PRL	IL13RA2	hsa04630
PRL	IL15RA	hsa04630
PRL	LEPR	hsa04630
PRL	LIFR	hsa04630
PRL	MPL	hsa04630
PRL	IL21R	hsa04630
PRL	PDGFRA	hsa04630
PRL	PDGFRB	hsa04630
PRL	IL20RA	hsa04630
PRL	IL20RB	hsa04630
PRL	PRLR	hsa04630
PRL	IL22RA1	hsa04630
PRL	CRLF2	hsa04630
PRL	OSMR	hsa04630
PRL	IL27RA	hsa04630
THPO	IL22RA2	hsa04630
THPO	CNTFR	hsa04630
THPO	CSF2RA	hsa04630
THPO	CSF2RB	hsa04630
THPO	CSF3R	hsa04630
THPO	IL23R	hsa04630
THPO	IFNLR1	hsa04630
THPO	EGFR	hsa04630
THPO	EPOR	hsa04630
THPO	GHR	hsa04630
THPO	IFNAR1	hsa04630
THPO	IFNAR2	hsa04630
THPO	IFNGR1	hsa04630
THPO	IFNGR2	hsa04630
THPO	IL2RA	hsa04630
THPO	IL2RB	hsa04630
THPO	IL2RG	hsa04630
THPO	IL3RA	hsa04630
THPO	IL4R	hsa04630
THPO	IL5RA	hsa04630
THPO	IL6R	hsa04630
THPO	IL6ST	hsa04630
THPO	IL7R	hsa04630
THPO	IL9R	hsa04630
THPO	IL10RA	hsa04630
THPO	IL10RB	hsa04630
THPO	IL11RA	hsa04630
THPO	IL12RB1	hsa04630
THPO	IL12RB2	hsa04630
THPO	IL13RA1	hsa04630
THPO	IL13RA2	hsa04630
THPO	IL15RA	hsa04630
THPO	LEPR	hsa04630
THPO	LIFR	hsa04630
THPO	MPL	hsa04630
THPO	IL21R	hsa04630
THPO	PDGFRA	hsa04630
THPO	PDGFRB	hsa04630
THPO	IL20RA	hsa04630
THPO	IL20RB	hsa04630
THPO	PRLR	hsa04630
THPO	IL22RA1	hsa04630
THPO	CRLF2	hsa04630
THPO	OSMR	hsa04630
THPO	IL27RA	hsa04630
SOS1	HRAS	hsa04630
SOS2	HRAS	hsa04630
HRAS	RAF1	hsa04630
JAK1	STAT1	hsa04630
JAK1	STAT2	hsa04630
JAK1	STAT3	hsa04630
JAK1	STAT4	hsa04630
JAK1	STAT5A	hsa04630
JAK1	STAT5B	hsa04630
JAK1	STAT6	hsa04630
JAK2	STAT1	hsa04630
JAK2	STAT2	hsa04630
JAK2	STAT3	hsa04630
JAK2	STAT4	hsa04630
JAK2	STAT5A	hsa04630
JAK2	STAT5B	hsa04630
JAK2	STAT6	hsa04630
JAK3	STAT1	hsa04630
JAK3	STAT2	hsa04630
JAK3	STAT3	hsa04630
JAK3	STAT4	hsa04630
JAK3	STAT5A	hsa04630
JAK3	STAT5B	hsa04630
JAK3	STAT6	hsa04630
TYK2	STAT1	hsa04630
TYK2	STAT2	hsa04630
TYK2	STAT3	hsa04630
TYK2	STAT4	hsa04630
TYK2	STAT5A	hsa04630
TYK2	STAT5B	hsa04630
TYK2	STAT6	hsa04630
JAK1	PTPN11	hsa04630
JAK2	PTPN11	hsa04630
JAK3	PTPN11	hsa04630
TYK2	PTPN11	hsa04630
JAK1	PIK3CA	hsa04630
JAK1	PIK3CB	hsa04630
JAK1	PIK3CD	hsa04630
JAK1	PIK3R1	hsa04630
JAK1	PIK3R2	hsa04630
JAK1	PIK3R3	hsa04630
JAK2	PIK3CA	hsa04630
JAK2	PIK3CB	hsa04630
JAK2	PIK3CD	hsa04630
JAK2	PIK3R1	hsa04630
JAK2	PIK3R2	hsa04630
JAK2	PIK3R3	hsa04630
JAK3	PIK3CA	hsa04630
JAK3	PIK3CB	hsa04630
JAK3	PIK3CD	hsa04630
JAK3	PIK3R1	hsa04630
JAK3	PIK3R2	hsa04630
JAK3	PIK3R3	hsa04630
TYK2	PIK3CA	hsa04630
TYK2	PIK3CB	hsa04630
TYK2	PIK3CD	hsa04630
TYK2	PIK3R1	hsa04630
TYK2	PIK3R2	hsa04630
TYK2	PIK3R3	hsa04630
PIK3CA	AKT3	hsa04630
PIK3CA	AKT1	hsa04630
PIK3CA	AKT2	hsa04630
PIK3CB	AKT3	hsa04630
PIK3CB	AKT1	hsa04630
PIK3CB	AKT2	hsa04630
PIK3CD	AKT3	hsa04630
PIK3CD	AKT1	hsa04630
PIK3CD	AKT2	hsa04630
PIK3R1	AKT3	hsa04630
PIK3R1	AKT1	hsa04630
PIK3R1	AKT2	hsa04630
PIK3R2	AKT3	hsa04630
PIK3R2	AKT1	hsa04630
PIK3R2	AKT2	hsa04630
PIK3R3	AKT3	hsa04630
PIK3R3	AKT1	hsa04630
PIK3R3	AKT2	hsa04630
AKT3	MTOR	hsa04630
AKT1	MTOR	hsa04630
AKT2	MTOR	hsa04630
IL22RA2	JAK1	hsa04630
IL22RA2	JAK2	hsa04630
IL22RA2	JAK3	hsa04630
IL22RA2	TYK2	hsa04630
